X,Y,fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
13.7341783,50.9209123,"1882","8554440635","Hermsdorf am Wilisch, Mühlweg",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6965397,50.8977207,"1883","8554440641","Reinholdshain, Tankstelle",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7680538,50.9070381,"1885","8554440643",Abzweig Hirschbachmühle,,bus_stop,,,,,,"""bench""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1962"",""shelter""=>""no"""
13.7680552,50.9070057,"1886","8554440644","Reinhardtsgrimma, Abzweig Hirschbachmühle",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7448131,50.9070572,"1887","8554440645","Hirschbach, Wartehalle",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7446395,50.9070618,"1888","8554440646","Hirschbach, Wartehalle",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7383306,50.9073415,"1889","8554440647","Hirschbach, Oberdorf",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7029287,50.9025996,"1890","8554440648","Reinholdshain, Brücke",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7028427,50.9024816,"1891","8554440649","Reinholdshain, Brücke",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7070916,50.889767,"1902","8554440665","Reinholdshain, Oberdorf",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7035138,50.8948941,"1903","8554440666","Reinholdshain, Kindergarten",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6996083,50.8963546,"1904","8554440667","Reinholdshain, Mitte",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6912054,50.896414,"1905","8554440668","Reinholdshain, Gewerbegebiet",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6928424,50.8966774,"1906","8554440669","Reinholdshain, Gewerbegebiet",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7881858,50.9107141,"1911","8554440691",Niederdorf,,bus_stop,,,,,,"""bench""=>""yes"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1981"",""shelter""=>""yes"""
13.7882639,50.9107171,"1912","8554440692","Hausdorf, Niederdorf",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7882656,50.9106071,"1913","8554440693","Hausdorf, Niederdorf",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7862439,50.906513,"1914","8554440696",Wendeplatz,,bus_stop,,,,,,"""bench""=>""yes"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1980"",""shelter""=>""no"""
13.7845527,50.9021046,"1915","8554440697",Ziegeleigut,,bus_stop,,,,,,"""bench""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1983"",""shelter""=>""no"""
13.7794934,50.8982528,"1916","8554440700",Buschhaus,,bus_stop,,,,,,"""bench""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1961"",""shelter""=>""no"""
13.7688027,50.8932248,"1917","8554440702","Reinhardtsgrimma, Neue Häuser",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.7545328,50.8923617,"1918","8554440704",Schule,,bus_stop,,,,,,"""bench""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1960"",""shelter""=>""yes"""
